date,address,type,WAT,risk_level,risk_description
2023-09-21,0xae493c72224c77d85032b534a44a117cbca8df06,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x9f5304065f01d1a23b6420d5c53fbae0c7c9c657,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0x65a7ab3332e110128283bec3c926e940a9e2a860,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x7a35b9534882d485a1b35bd00addd49a2483c6c3,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0xc2d0f6b7513994a1ba86cef3aac181a371a4ca0c,Top_TVL_Risky_Pool,0,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x079f0f5f3ad15e01a5cd919564a8f52dde03431b,Top_TVL_Risky_Pool,0,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xeb6b00f8c7e1da78fb919c810c30dde95475bdde,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x079c84ce97c72c79e7402d4383c6b2d25e51a426,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xad0b6a90d616580806798bd45ca2045f53aa366e,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xbdbd5a8179c9ba78327a50a8c0454c6f93bc4ce2,Top_TVL_Risky_Pool,0,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x41f831c60c7051cffa756ab5f9fee81a670ecde0,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xb13c26c975f47e7180d881c73f713af62d25f51e,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0x308d6b4bded91f99b58bdaafcc1137fb4cfd4ab2,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x9bb6c19905c4ec8b8d10ceed5ce1781885b137a9,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-21,0x90a1e4bbade88366dc44436535f1571d95e666c7,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x25abc9a43b172fa24eb4208b93af2a5faac08181,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xa2474c63ecf808717e93d4981ca05ec65e67fc29,Top_TVL_Risky_Pool,0,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0xe745c551389556f2ba42bdd27eecbad326b7e65b,Top_TVL_Risky_Pool,0,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xa753d241ffce10a3570eda72f6561c04b1f9ae77,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0xd7c5d2a3b7868e6dd539e145c98a565f29ef3fa4,Top_TVL_Risky_Pool,0,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xb1d9207ac3187bdc2595420df122e6a1bfa150d8,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xe8c4bece93084d649fb630886b5332942b643bb9,Top_TVL_Risky_Pool,0,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x50f72b83a5ad59ad71c28e2e4b58c73740e2168c,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x31f0bc450c12eb62b4c617d4c876f7a66470fcb3,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x64b5d3f6fd5fbc4f2832c8c42315d5fdd6bc8bd2,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x4c7d83e375f70612cde2eb82c6700a196132d10d,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0xc7404ac87ff5fca2687666db725dd27fe71730a6,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xa610e3b12641abefd4383b0889e51756e490dbf0,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x0b1ff525e092a98210ed150f8b08313f646847d6,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x4cbd8adcd7eca7d1b71adbbf484f1e8014681a9d,Top_TVL_Risky_Pool,0,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x9a60dcf4b49934e2ac535dc07a9a3689b52268b4,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x6df52fc4c234600d2d1f064c33be762146964bb1,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0xb4c16ed711c06b84e4312d5f09bcbd88e4f4d3b6,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0x75494341047b83cdb93a26afa8061fe583b2c61a,Top_TVL_Risky_Pool,0,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x78cb4a1a221065940662324df3adb909574e1786,Top_TVL_Risky_Pool,0,5,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xf38d89f9ace1934d155c7a5b2c41a729b7702a09,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x26a7546c8f5e5f706cb598caa68134f6ecf8d657,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x84ef2e2e977062da3cfc12c038fa3ce2d42d01b1,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xbc846b8a1caaa95cdd18faa28d4fd16791007801,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x25e797a38c8701c93b732a38c9380412ac49d309,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x8d07f605926837ea0f9e1e24dba0fb348cb3e97d,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xe852744693cb28551cbfa78dbaad868800aae5b2,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0xb3d8d3a81294ad36f51f18964825082d0f30398b,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xad0f8f98ba1f8477bd179048885276d51b12b13e,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x10f292a6e694c38c5d570127da445143a2d882f3,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x24d787e9b88cb62d74e961c1c1d78e4ee47618e5,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xbf8f9c3f240283835003fa9fb9fd780ecaa3e2d7,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xbeabbee68cbfa18aa179fa4b84a7b7bd37a71597,Top_TVL_Risky_Pool,0,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x1f2cfde19976a2bf0a250900f7ace9c362908c93,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xd60f15dffd3296871fcdf9e3a074e225648ae242,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x158648792927ebb7a5c0d598bab4d23417465e0b,Top_TVL_Risky_Pool,0,4,"The address is found to be associated with some already known malicious addresses.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x35bd36597ff784fcc30d08ebe4bd917374c40d4b,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xb0c2700eef5302fc81f183fa35139037287aac0a,Top_TVL_Risky_Pool,0,4,"The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0x49cedcdf72647074a1463abbcc24e10c7ecdeb43,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x2596bfeba50c4b84a88a92d029002d9ce0fbcdcc,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0xb7f3d845d693c930fa0fa1c4d71bb6ba40ab6af4,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x09c253d1e27ea2dc7e0a23647483a8338f533ece,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x84750e8efacc62be5afe7221cf149a2520cb1b60,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x6c93931a8ac1a94b7dde231a19a33d2a5cf3bab4,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0xfcf26bd8bcf55bc36bc2a4d893fdc72e5d784b29,Top_TVL_Risky_Pool,0,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x7a40cfdc274e23db713d90c671f427333d3c867f,Top_TVL_Risky_Pool,0,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk"
2023-09-21,0x0a7bb2bdda1c0ea02d98a7b048f4bf809f40277b,Top_TVL_Risky_Pool,0,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x5c9f53151229b52936dfb47d9a980369148fdbfc,Top_TVL_Risky_Pool,0,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0x2b53d7014865c705df383ab58b3c1de5388ad567,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x95dd3bd912c4c7bac01f9e8829dc7ab360bbffb4,Top_TVL_Risky_Pool,0,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x3915ce20f6c43635101d4b7008a7d3b1c24c2572,Top_TVL_Risky_Pool,0,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x8d7674523d2ccd1d631aa1f456b319ff849dc16c,Top_TVL_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x9f2eea5375992f8eb33eb1fdf56476c6f1a89ded,Top_TVL_Risky_Pool,0,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0xc7ddf690942b74171f7e3763baf260b686516bc0,Top_TVL_Risky_Pool,0,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0xba509bdb71a29301860800e13867b59b461747af,Trending_Risky_Pool,32851,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x75ca521892de7f2ecfb070cab545c250d0ceb7e3,Trending_Risky_Pool,26693,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x04f46cdfe8dd348e41902eef1aff19ace1661f4c,Trending_Risky_Pool,20467,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x20f663cea80face82acdfa3aae6862d246ce0333,Trending_Risky_Pool,7285,4,"The address is found to be associated with some already known malicious addresses.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xabe776435f7459e2f5ba773bfb753ed19a053dd0,Trending_Risky_Pool,4386,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x1f1c90aeb2fd13ea972f0a71e35c0753848e3db0,Trending_Risky_Pool,3357,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0xdd63525fab69a97224962a076a642bfcf0714f2e,Trending_Risky_Pool,3110,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x3ab7014d0e896a8e486fbf5bc590eeb93d6f44bf,Trending_Risky_Pool,3085,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0xb86126b872e3f23bc62d6a4a3152ec65202a2073,Trending_Risky_Pool,2844,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xb1d4e33dd4aa6204bc8aae340b67455a662f038a,Trending_Risky_Pool,2489,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x93023f1d3525e273f291b6f76d2f5027a39bf302,Trending_Risky_Pool,2446,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x11a1764c877837921eca6f3f58cdbe9bcd4e9e5e,Trending_Risky_Pool,2110,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x83d3c2d1a55687498df6800c5f173ec6a7556089,Trending_Risky_Pool,1476,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x4d1e90ab966ae26c778b2f9f365aa40abb13f53c,Trending_Risky_Pool,1271,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x9fb9a33956351cf4fa040f65a13b835a3c8764e3,Trending_Risky_Pool,1271,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xd983ab71a284d6371908420d8ac6407ca943f810,Trending_Risky_Pool,1079,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xa4838122c683f732289805fc3c207febd55babdd,Trending_Risky_Pool,1000,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x9767c8e438aa18f550208e6d1fdf5f43541cc2c8,Trending_Risky_Pool,797,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x77087ab5df23cfb52449a188e80e9096201c2097,Trending_Risky_Pool,693,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x1e83d06e17cae34415bea30116ac755456131020,Trending_Risky_Pool,633,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-21,0x1bec5734b1e4559979158052dfa5c6f0156282f2,Trending_Risky_Pool,546,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x3e195dd3c55568362dcab32a61d253c1ca365786,Trending_Risky_Pool,526,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0x5b6bf0c7f989de824677cfbd507d9635965e9cd3,Trending_Risky_Pool,499,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x9a2478c4036548864d96a97fbf93f6a3341fedac,Trending_Risky_Pool,486,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x8772eb993841c335185afc1a55c1d9347099e2e9,Trending_Risky_Pool,444,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x9e9bef94795bfe87a11a0369b4e0c3b60a6fcf2b,Trending_Risky_Pool,361,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x11ac6af070fe1991a457c56fb85c577efe57f0e4,Trending_Risky_Pool,347,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380,Trending_Risky_Pool,308,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x6cf271270662be1c4fc1b7bb7d7d7fc60cc19125,Trending_Risky_Pool,294,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xa68c9c2c39176b3ee9f6359b68e853893c6ddc5a,Trending_Risky_Pool,280,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0x8624b3a4f29620390d06286df207f6791c243389,Trending_Risky_Pool,216,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x9a3321e1acd3b9f6debee5e042dd2411a1742002,Trending_Risky_Pool,186,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xb12e8eb6b1f24e14381514d2f3b75e7c61487016,Trending_Risky_Pool,103,5,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0xc632f90affec7121120275610bf17df9963f181c,Trending_Risky_Pool,94,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x56b331c7e3d68306f26e07492125f0faa9d95343,Trending_Risky_Pool,94,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xff71e87a2e7b818eee86f3f1c2e94a06cac85866,Trending_Risky_Pool,87,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0xcc780503e290274cfa8da085528067e259df58f0,Trending_Risky_Pool,84,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x2a48ece377b87ce941406657b9278b4459595e06,Trending_Risky_Pool,61,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x0566b9a8ffb8908682796751eed00722da967be0,Trending_Risky_Pool,57,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x9fbd6973f7e6e49eac8ff2eb857fdeed41d2e482,Trending_Risky_Pool,52,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0xee246aa7e2ecf136466c6fe4808f395861c6a04e,Trending_Risky_Pool,46,4,The address is blacklisted based on threat intelligence or manual analysis.; The address is found to be associated with some already known malicious addresses.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x14beb72194866e1b4d6ffad3cd5b488f76168b61,Trending_Risky_Pool,34,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0xb1a1d06d42a43a8fcfdc7fdcd744f7ef03e8ad1a,Trending_Risky_Pool,33,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x150cbd6e82d63db545ff8904de365b9154b0b386,Trending_Risky_Pool,31,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x05243e4e2c041d24408d0751c1031e9b435445da,Trending_Risky_Pool,19,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0xa4a66d8a705260c8cb1ebb59224e018015294f48,Trending_Risky_Pool,19,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x8b6bf63e2b1c221dc0fb01ae85868b83ddee1b54,Trending_Risky_Pool,11,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x5dc53496e8dd50887785d75d432cba6a86f82cad,Trending_Risky_Pool,9,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x2f5fb3d3ab21bde07c5aa389e92366651b406c30,Trending_Risky_Pool,9,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x95173a846cf2134ce5d1dc86bdfb46aa8e41f697,Trending_Risky_Pool,6,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x49cedcdf72647074a1463abbcc24e10c7ecdeb43,Trending_Risky_Pool,0,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0xba509bdb71a29301860800e13867b59b461747af,Trending_Risky_Tokens,32851,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x75ca521892de7f2ecfb070cab545c250d0ceb7e3,Trending_Risky_Tokens,26693,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x04f46cdfe8dd348e41902eef1aff19ace1661f4c,Trending_Risky_Tokens,20467,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x20f663cea80face82acdfa3aae6862d246ce0333,Trending_Risky_Tokens,7285,4,"The address is found to be associated with some already known malicious addresses.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xabe776435f7459e2f5ba773bfb753ed19a053dd0,Trending_Risky_Tokens,4386,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
